Date,Sentiment Score
2020-09-17,0.1657813186813187
2020-09-18,0.18128688524590164
2020-09-19,0.1757150684931507
2020-09-20,0.20287472527472528
2020-09-21,0.09709655172413792
2020-09-22,0.17417142857142856
2020-09-23,0.19566447368421053
2020-09-24,0.1881875
2020-09-25,0.15191538461538465
2020-09-26,0.3750545454545454
2020-09-27,0.068108
2020-09-28,0.26212
2020-09-29,0.07687297297297298
2020-09-30,0.0
2020-10-01,0.25016666666666665
2020-10-02,0.1393861111111111
2020-10-03,0.189725
2020-10-04,-0.0502375
2020-10-05,0.0
2020-10-06,0.1361690909090909
2020-10-07,0.25940512820512823
2020-10-08,0.16755
2020-10-09,0.15513793103448278
2020-10-10,0.20724
2020-10-11,0.1726952380952381
2020-10-12,0.0
2020-10-13,0.15785020080321288
2020-10-14,0.2135138888888889
2020-10-15,0.19461621621621622
2020-10-16,0.1404027027027027
2020-10-17,0.1939179104477612
2020-10-18,0.14147449664429532
2020-10-19,0.14861467236467235
2020-10-20,0.14268158415841584
2020-10-21,0.2653608391608392
2020-10-22,0.22911244813278006
2020-10-23,0.12560817941952504
2020-10-24,0.13201806526806528
2020-10-25,0.28152777777777777
2020-10-26,0.2976713235294118
2020-10-27,0.19366857142857144
2020-10-28,0.06782156862745099
2020-10-29,0.2684186046511628
2020-10-30,0.13272081081081083
2020-10-31,0.18518874172185432
2020-11-01,0.1566631578947368
2020-11-02,0.16549367088607594
2020-11-03,0.2335157894736842
2020-11-04,0.253245
2020-11-05,0.2848909090909091
2020-11-06,0.07678846153846154
2020-11-07,0.15670526315789476
2020-11-08,0.34209523809523806
2020-11-09,0.14513437499999998
2020-11-10,0.2087469135802469
2020-11-11,0.1931842105263158
2020-11-12,0.2716862068965517
2020-11-13,0.21788257839721253
2020-11-14,0.1467603603603604
2020-11-15,0.03955000000000001
2020-11-16,0.1829162162162162
2020-11-17,0.19096227758007117
2020-11-18,0.2228220125786164
2020-11-19,0.1997262626262626
2020-11-20,0.19615555555555556
2020-11-21,0.21886086956521741
2020-11-22,0.025300000000000007
2020-11-23,0.1704243243243243
2020-11-24,0.0
2020-11-25,0.3145666666666667
2020-11-26,0.058892307692307695
2020-11-27,0.0
2020-11-28,0.14781999999999998
2020-11-29,0.2563888888888889
2020-11-30,0.3388
2020-12-01,0.09407142857142857
2020-12-02,0.28876250000000003
2020-12-03,0.20624285714285717
2020-12-04,0.2570057142857143
2020-12-05,-0.012866666666666667
2020-12-06,0.027074999999999995
2020-12-07,0.20880000000000004
2020-12-08,0.2641833333333334
2020-12-09,0.10175937499999999
2020-12-10,0.12814761904761904
2020-12-11,0.3207909090909091
2020-12-12,0.4215
2020-12-13,0.19205999999999998
2020-12-14,-0.09787142857142857
2020-12-15,0.20612592592592593
2020-12-16,0.3597266666666667
2020-12-17,0.07768955223880597
2020-12-18,0.14378333333333335
2020-12-19,0.3502
2020-12-20,0.04185
2020-12-21,0.6466000000000001
2020-12-22,0.45172500000000004
2020-12-23,0.10606666666666666
2020-12-24,0.0
2020-12-25,0.0
2020-12-26,0.0
2020-12-27,0.0
2020-12-28,0.0
2020-12-29,0.0
2020-12-30,0.0
2020-12-31,0.06835000000000001
2021-01-01,0.14606666666666665
2021-01-02,0.1565285714285714
2021-01-03,0.16576
2021-01-04,0.06024
2021-01-05,0.48014999999999997
2021-01-06,0.1974
2021-01-07,0.4939
2021-01-08,0.21270769230769232
2021-01-09,0.29283333333333333
2021-01-10,0.21002307692307692
2021-01-11,0.12715200000000002
2021-01-12,0.0
2021-01-13,-0.048525000000000006
2021-01-14,0.19449333333333335
2021-01-15,0.04796666666666668
2021-01-16,0.7579
2021-01-17,0.0
2021-01-18,0.0
2021-01-19,0.08704615384615384
2021-01-20,0.26181666666666664
2021-01-21,0.15657692307692306
2021-01-22,0.0
2021-01-23,0.0
2021-01-24,0.0
2021-01-25,0.0
2021-01-26,0.0
2021-01-27,0.0
2021-01-28,0.1591
2021-01-29,0.7964
2021-01-30,0.148
2021-01-31,0.0
2021-02-01,0.14479999999999998
2021-02-02,0.1803125
2021-02-03,0.001149999999999987
2021-02-04,0.0933
2021-02-05,0.0
2021-02-06,0.25624
2021-02-07,0.0
2021-02-08,0.9118
2021-02-09,0.66315
2021-02-10,0.2997
2021-02-11,0.0
2021-02-12,0.13691818181818183
2021-02-13,0.30365
2021-02-14,0.7783
2021-02-15,0.1778
2021-02-16,0.0
2021-02-17,0.0
2021-02-18,0.0983
2021-02-19,0.0
2021-02-20,0.28595
2021-02-21,0.0
2021-02-22,0.0
2021-02-23,0.28595
2021-02-24,0.0
2021-02-25,0.0
2021-02-26,0.0
2021-02-27,0.0
2021-02-28,-0.047670000000000004
2021-03-01,0.0
2021-03-02,0.0
2021-03-03,0.3285666666666666
2021-03-04,0.3612
2021-03-05,0.0
2021-03-06,0.0
2021-03-07,0.09482499999999999
2021-03-08,0.16115
2021-03-09,0.1591
2021-03-10,0.0
2021-03-11,0.2235
2021-03-12,0.459525
2021-03-13,0.07675
2021-03-14,0.0
2021-03-15,0.39543333333333336
2021-03-16,-0.004949999999999998
2021-03-17,0.296
2021-03-18,-0.003150000000000005
2021-03-19,-0.26766666666666666
2021-03-20,0.09545
2021-03-21,0.0
2021-03-22,0.0
2021-03-23,0.23835
2021-03-24,0.223135
2021-03-25,0.18146363636363635
2021-03-26,0.41484000000000004
2021-03-27,0.09563333333333333
2021-03-28,0.06148571428571429
2021-03-29,0.19448000000000001
2021-03-30,0.0
2021-03-31,0.22965000000000002
2021-04-01,0.18215999999999996
2021-04-02,-0.09319000000000004
2021-04-03,0.0
2021-04-04,0.39863333333333334
2021-04-05,0.1591
2021-04-06,0.02113
2021-04-07,0.2023
2021-04-08,0.5217750000000001
2021-04-09,0.0
2021-04-10,0.0
2021-04-11,0.0
2021-04-12,0.8958
2021-04-13,0.0
2021-04-14,0.0
2021-04-15,0.44375
2021-04-16,0.63695
2021-04-17,0.0
2021-04-18,0.0
2021-04-19,0.0
2021-04-20,0.0
2021-04-21,0.0
2021-04-22,0.0
2021-04-23,0.1527
2021-04-24,0.0
2021-04-25,0.0
2021-04-26,0.1806
2021-04-27,0.09175
2021-04-28,0.0
2021-04-29,0.0
2021-04-30,0.32421666666666665
2021-05-01,0.0
2021-05-02,0.0
2021-05-03,0.6249
2021-05-04,-0.05666666666666667
2021-05-05,-0.1531
2021-05-06,0.3307285714285714
2021-05-07,0.13617058823529413
2021-05-08,0.0
2021-05-09,0.0
2021-05-10,0.0
2021-05-11,-0.129975
2021-05-12,-0.005206249999999996
2021-05-13,0.1934666666666667
2021-05-14,0.446825
2021-05-15,0.25
2021-05-16,0.0
2021-05-17,0.0
2021-05-18,0.0
2021-05-19,0.0
2021-05-20,0.0
2021-05-21,0.35315
2021-05-22,0.0
2021-05-23,0.0
2021-05-24,0.875
2021-05-25,0.0
2021-05-26,0.42225714285714283
2021-05-27,0.2676607142857143
2021-05-28,0.13512222222222223
2021-05-29,0.25444
2021-05-30,0.1666
2021-05-31,0.0
2021-06-01,0.86295
2021-06-02,0.023940000000000006
2021-06-03,0.35682
2021-06-04,0.1199125
2021-06-05,0.2217083333333333
